id,path,predict,chosen_model,conf_m1,conf_m2,conf_m3
tu_62_10,audio_data/private_test/tu_62_10.wav,mẹ yêu con,model1_wav2vec2_vi,-0.015,-3.0144,
tu_63_10,audio_data/private_test/tu_63_10.wav,thản rất yêu quê hơng mình,model1_wav2vec2_vi,-0.1217,-2.9963,
tu_64_10,audio_data/private_test/tu_64_10.wav,cân mưa già céo đế,model1_wav2vec2_vi,-0.0789,-2.9854,
tu_65_10,audio_data/private_test/tu_65_10.wav,trờ ngày càng mạn hơn,model1_wav2vec2_vi,-0.0702,-2.9968,
tu_66_10,audio_data/private_test/tu_66_10.wav,lá tay mới thu,model1_wav2vec2_vi,-0.0831,-2.9927,
tu_67_10,audio_data/private_test/tu_67_10.wav,vân vô cùng ngạc nhiên,model1_wav2vec2_vi,-0.0494,-3.0295,
tu_68_10,audio_data/private_test/tu_68_10.wav,tên bạn là gì,model1_wav2vec2_vi,-0.0262,-2.9777,
tu_69_10,audio_data/private_test/tu_69_10.wav,nay cóu um tùm,model1_wav2vec2_vi,-0.1036,-3.0022,
tu_70_10,audio_data/private_test/tu_70_10.wav,ông chú bay vì tổ,model1_wav2vec2_vi,-0.0432,-2.9779,
tu_71_9,audio_data/private_test/tu_71_9.wav,têy hương là trùng khée ngọt,model1_wav2vec2_vi,-0.0951,-2.9897,
tu_72_9,audio_data/private_test/tu_72_9.wav,nời mừa thu mắt mẹ,model1_wav2vec2_vi,-0.0843,-2.9699,
tu_73_9,audio_data/private_test/tu_73_9.wav,a ô hay quá,model1_wav2vec2_vi,-0.0483,-2.9737,
tu_74_9,audio_data/private_test/tu_74_9.wav,thật na tên xên,model1_wav2vec2_vi,-0.1253,-3.0068,
tu_75_9,audio_data/private_test/tu_75_9.wav,bẹ lan văn hóa ăn tơm,model1_wav2vec2_vi,-0.0914,-2.946,
tu_76_9,audio_data/private_test/tu_76_9.wav,bơi sáng kin nơ,model1_wav2vec2_vi,-0.0867,-2.9809,
tu_77_9,audio_data/private_test/tu_77_9.wav,ki vào tham hồàn hoa,model1_wav2vec2_vi,-0.0664,-3.0103,
tu_78_9,audio_data/private_test/tu_78_9.wav,á hạn nhỏ thả riều trên cánh đồng,model1_wav2vec2_vi,-0.0588,-2.9914,
tu_79_9,audio_data/private_test/tu_79_9.wav,nén con đang may qua sâu,model1_wav2vec2_vi,-0.0795,-2.994,
tu_80_9,audio_data/private_test/tu_80_9.wav,thôi còn xanh lắm,model1_wav2vec2_vi,-0.0339,-2.9739,
tu_81_9,audio_data/private_test/tu_81_9.wav,một chất lược rất đẹp,model1_wav2vec2_vi,-0.0422,-2.982,
tu_82_9,audio_data/private_test/tu_82_9.wav,có nghiêm cáo,model1_wav2vec2_vi,-0.0769,-2.9848,
tu_83_8,audio_data/private_test/tu_83_8.wav,các bạn có quên dới mề àn ông,model1_wav2vec2_vi,-0.044,-3.0336,
tu_84_8,audio_data/private_test/tu_84_8.wav,bé tục lộc,model1_wav2vec2_vi,-0.018,-2.9516,
tu_85_8,audio_data/private_test/tu_85_8.wav,tôi chẳn qết cơi luơn,model1_wav2vec2_vi,-0.1422,-2.9777,
tu_86_8,audio_data/private_test/tu_86_8.wav,đường dầy so lắt sa lơ,model1_wav2vec2_vi,-0.1192,-2.991,
tu_87_8,audio_data/private_test/tu_87_8.wav,tôi đến hai thanh ai tôi,model1_wav2vec2_vi,-0.0357,-2.9719,
tu_88_8,audio_data/private_test/tu_88_8.wav,m yêu nuôi nhà kủa em,model1_wav2vec2_vi,-0.0908,-2.9933,
tu_89_7,audio_data/private_test/tu_89_7.wav,tìm tim,model1_wav2vec2_vi,-0.0704,-2.9879,
tu_90_7,audio_data/private_test/tu_90_7.wav,nghe đến rồi,model1_wav2vec2_vi,-0.0255,-3.0193,
tu_91_7,audio_data/private_test/tu_91_7.wav,quê ông ông đó vẻ hông,model1_wav2vec2_vi,-0.0947,-2.9657,
tu_92_7,audio_data/private_test/tu_92_7.wav,lúc đó tôi đồ vua,model1_wav2vec2_vi,-0.0471,-2.9864,
tu_93_7,audio_data/private_test/tu_93_7.wav,bố vé thưốc tơm độc vịn nhé,model1_wav2vec2_vi,-0.1199,-3.0141,
tu_94_7,audio_data/private_test/tu_94_7.wav,dung vương dượng nhà tẹm,model1_wav2vec2_vi,-0.0944,-3.0199,
tu_96_7,audio_data/private_test/tu_96_7.wav,đù he nómg,model1_wav2vec2_vi,-0.1007,-2.9957,
tu_97_7,audio_data/private_test/tu_97_7.wav,èn tông đèn nông bằng ấm nóng,model1_wav2vec2_vi,-0.1296,-2.9978,
tu_98_7,audio_data/private_test/tu_98_7.wav,chứ ở rài bầu,model1_wav2vec2_vi,-0.0661,-3.0155,
tu_99_7,audio_data/private_test/tu_99_7.wav,vừa vờn tay rông rườn đảnh lọng,model1_wav2vec2_vi,-0.1199,-2.9945,
dong_100_11,audio_data/private_test/dong_100_11.wav,những loạt xương đồng nanh,model1_wav2vec2_vi,-0.0971,-3.0002,
dong_101_11,audio_data/private_test/dong_101_11.wav,rất thích hoa hầu,model1_wav2vec2_vi,-0.0431,-3.0,
dong_102_11,audio_data/private_test/dong_102_11.wav,gúp chốc thảm màu cam,model1_wav2vec2_vi,-0.0837,-2.9882,
dong_103_11,audio_data/private_test/dong_103_11.wav,i la đang não lậc cô gái,model1_wav2vec2_vi,-0.0889,-2.9435,
dong_104_11,audio_data/private_test/dong_104_11.wav,em vẻ một cô tiên,model1_wav2vec2_vi,-0.0883,-2.9623,
dong_105_11,audio_data/private_test/dong_105_11.wav,bố mẹ cho về bổ  bố mẹ trè em vẻ ngày quên,model1_wav2vec2_vi,-0.0732,-2.9884,
dong_107_12,audio_data/private_test/dong_107_12.wav,ngờ sấc thớn và,model1_wav2vec2_vi,-0.0973,-3.0036,
dong_109_12,audio_data/private_test/dong_109_12.wav,phải coi gần như vậy tả,model1_wav2vec2_vi,-0.0416,-2.9836,
dong_10_2,audio_data/private_test/dong_10_2.wav,hình cháo cô bó,model1_wav2vec2_vi,-0.0843,-3.0163,
dong_110_12,audio_data/private_test/dong_110_12.wav,thời gian chức năng,model1_wav2vec2_vi,-0.0462,-2.9817,
dong_111_14,audio_data/private_test/dong_111_14.wav,đù tôi tưởng t thể liễn,model1_wav2vec2_vi,-0.1951,-2.9668,
dong_112_14,audio_data/private_test/dong_112_14.wav,bố chím trâng nan chíc tình phúc,model1_wav2vec2_vi,-0.1438,-2.9721,
dong_113_14,audio_data/private_test/dong_113_14.wav,buổi chiều bùa hẹ thật tân nyêu,model1_wav2vec2_vi,-0.0651,-2.9934,
dong_114_14,audio_data/private_test/dong_114_14.wav,èo kéo qa cửa sổ,model1_wav2vec2_vi,-0.1386,-2.982,
dong_115_14,audio_data/private_test/dong_115_14.wav,đều lộa bông vất điêng đánh hủa nưa ngộ,model1_wav2vec2_vi,-0.0795,-2.9535,
dong_116_13,audio_data/private_test/dong_116_13.wav,mà n ln th an,model1_wav2vec2_vi,-0.2287,-3.0163,
dong_117_13,audio_data/private_test/dong_117_13.wav,tai chán cho cả nhà ồ,model1_wav2vec2_vi,-0.1651,-2.9514,
dong_118_13,audio_data/private_test/dong_118_13.wav,đứ trẻ sẽ khá tử,model1_wav2vec2_vi,-0.1019,-2.9627,
dong_119_13,audio_data/private_test/dong_119_13.wav,mẹ sáng nhờ,model1_wav2vec2_vi,-0.1121,-2.9134,
dong_11_3,audio_data/private_test/dong_11_3.wav,nờ à càn thật ta,model1_wav2vec2_vi,-0.2132,-2.9564,
dong_120_13,audio_data/private_test/dong_120_13.wav,tôi chú mờ độu rồ,model1_wav2vec2_vi,-0.1321,-2.9577,
dong_121_13,audio_data/private_test/dong_121_13.wav,sẽ kết chiểu,model1_wav2vec2_vi,-0.0604,-2.9841,
dong_122_13,audio_data/private_test/dong_122_13.wav,ên nớ vươn các thận cảm thận,model1_wav2vec2_vi,-0.0986,-2.9471,
dong_123_13,audio_data/private_test/dong_123_13.wav,nời gán trận thành mùng ýn,model1_wav2vec2_vi,-0.1378,-2.9849,
dong_124_13,audio_data/private_test/dong_124_13.wav,sáu nược đật chất đàn,model1_wav2vec2_vi,-0.0979,-2.9422,
dong_125_13,audio_data/private_test/dong_125_13.wav,đánh cối thái lan ủa,model1_wav2vec2_vi,-0.1597,-3.0434,
dong_126_14,audio_data/private_test/dong_126_14.wav,hình tây bà rứt và ống chón,model1_wav2vec2_vi,-0.0943,-2.976,
dong_127_14,audio_data/private_test/dong_127_14.wav,san lần xia đè,model1_wav2vec2_vi,-0.1326,-2.9507,
dong_128_14,audio_data/private_test/dong_128_14.wav,ốn đức mưa tao đẹt,model1_wav2vec2_vi,-0.1489,-2.9432,
dong_129_14,audio_data/private_test/dong_129_14.wav,em thích xa man nhất,model1_wav2vec2_vi,-0.1249,-2.944,
dong_12_3,audio_data/private_test/dong_12_3.wav,cặc sác có màu xay rất đẹp,model1_wav2vec2_vi,-0.0833,-2.9736,
dong_130_14,audio_data/private_test/dong_130_14.wav,ầu tâng đẹp của hát,model1_wav2vec2_vi,-0.1462,-2.9573,
dong_131_14,audio_data/private_test/dong_131_14.wav,ót học đạp ca mắt,model1_wav2vec2_vi,-0.0645,-2.927,
dong_132_14,audio_data/private_test/dong_132_14.wav,c cho bé,model1_wav2vec2_vi,-0.1444,-2.9597,
dong_133_14,audio_data/private_test/dong_133_14.wav,ới,model1_wav2vec2_vi,-0.0793,-3.0038,
dong_134_14,audio_data/private_test/dong_134_14.wav,tìm về quê thâm mân bà,model1_wav2vec2_vi,-0.0463,-2.9558,
dong_135_14,audio_data/private_test/dong_135_14.wav,ù crưa có mát,model1_wav2vec2_vi,-0.1629,-2.956,
dong_13_3,audio_data/private_test/dong_13_3.wav,vốt nhất tở đên lực chẳn n rất tc tục,model1_wav2vec2_vi,-0.25,-2.9901,
dong_14_3,audio_data/private_test/dong_14_3.wav,tôi là ca sĩ lồng n tiếnấn,model1_wav2vec2_vi,-0.1288,-2.9856,
dong_15_3,audio_data/private_test/dong_15_3.wav,tôi nớn có một hướng dận,model1_wav2vec2_vi,-0.0802,-2.933,
dong_16_3,audio_data/private_test/dong_16_3.wav,con ông thật là trăm chểu,model1_wav2vec2_vi,-0.1286,-2.9792,
dong_17_3,audio_data/private_test/dong_17_3.wav,an không bù rấp tơm,model1_wav2vec2_vi,-0.1448,-2.9931,
dong_18_3,audio_data/private_test/dong_18_3.wav,ấy tổ ở lại hằng tùng để làm một gì,model1_wav2vec2_vi,-0.1647,-2.9696,
dong_19_3,audio_data/private_test/dong_19_3.wav,sơu nin gợi bông,model1_wav2vec2_vi,-0.1031,-2.9507,
dong_1_1,audio_data/private_test/dong_1_1.wav,làn gì đấy,model1_wav2vec2_vi,-0.0924,-2.9748,
dong_20_3,audio_data/private_test/dong_20_3.wav,tái nồi mẹ nhờ tay,model1_wav2vec2_vi,-0.0732,-2.9753,
dong_23_4,audio_data/private_test/dong_23_4.wav,ư ay là sưu sao,model1_wav2vec2_vi,-0.0631,-2.9874,
dong_24_4,audio_data/private_test/dong_24_4.wav,tì sờn sáu chờ,model1_wav2vec2_vi,-0.1285,-3.019,
dong_25_4,audio_data/private_test/dong_25_4.wav,trường hồi trượng em ban ân gần ở trườn,model1_wav2vec2_vi,-0.1214,-2.969,
dong_26_5,audio_data/private_test/dong_26_5.wav,vưa quá,model1_wav2vec2_vi,-0.0219,-2.9824,
dong_27_5,audio_data/private_test/dong_27_5.wav,ức thư qu,model1_wav2vec2_vi,-0.1114,-2.9898,
dong_28_5,audio_data/private_test/dong_28_5.wav,kôn cáo củ hai van,model1_wav2vec2_vi,-0.1298,-2.9557,
dong_29_5,audio_data/private_test/dong_29_5.wav,đội chê lá rời,model1_wav2vec2_vi,-0.0865,-2.9829,
dong_2_1,audio_data/private_test/dong_2_1.wav,bơ cúc cắm nắng mặt trời,model1_wav2vec2_vi,-0.0476,-2.9757,
dong_30_5,audio_data/private_test/dong_30_5.wav,tôi nhờn hế,model1_wav2vec2_vi,-0.0928,-2.9457,
dong_31_5,audio_data/private_test/dong_31_5.wav,cá không ai mở cá lơn,model1_wav2vec2_vi,-0.0736,-2.9756,
dong_32_5,audio_data/private_test/dong_32_5.wav,tợt đểu quê mt nhà,model1_wav2vec2_vi,-0.15,-2.9489,
dong_33_5,audio_data/private_test/dong_33_5.wav,bà có khỏ khôu ớ ạn,model1_wav2vec2_vi,-0.2136,-2.916,
dong_34_5,audio_data/private_test/dong_34_5.wav,ấy ê,model1_wav2vec2_vi,-0.0881,-3.0122,
dong_35_5,audio_data/private_test/dong_35_5.wav,tô dây cuồn xăm,model1_wav2vec2_vi,-0.1453,-2.9615,
dong_36_6,audio_data/private_test/dong_36_6.wav,gẫu con cảm ơn bắc von,model1_wav2vec2_vi,-0.1269,-2.9744,
dong_37_6,audio_data/private_test/dong_37_6.wav,nưn viền  cà,model1_wav2vec2_vi,-0.2031,-2.9381,
dong_38_6,audio_data/private_test/dong_38_6.wav,con da vườn hải cảo,model1_wav2vec2_vi,-0.0593,-2.9481,
dong_39_6,audio_data/private_test/dong_39_6.wav,củ con vương tọn mời bộ mẹ,model1_wav2vec2_vi,-0.0736,-2.9309,
dong_3_1,audio_data/private_test/dong_3_1.wav,với thiêng niêm thật đẹp,model1_wav2vec2_vi,-0.0734,-2.9896,
dong_40_6,audio_data/private_test/dong_40_6.wav,mẹ và người phù nước tền dịu,model1_wav2vec2_vi,-0.0751,-2.9398,
dong_41_6,audio_data/private_test/dong_41_6.wav,bé rấn nôn nệ,model1_wav2vec2_vi,-0.1583,-2.9206,
dong_42_6,audio_data/private_test/dong_42_6.wav,chồng nư trệ chều nưa,model1_wav2vec2_vi,-0.147,-2.9574,
dong_43_6,audio_data/private_test/dong_43_6.wav,ônngon,model1_wav2vec2_vi,-0.1032,-2.9769,
dong_44_6,audio_data/private_test/dong_44_6.wav,ng không bại nế,model1_wav2vec2_vi,-0.2409,-2.9027,
dong_45_6,audio_data/private_test/dong_45_6.wav,mẹ đăng lâu xàn nhà,model1_wav2vec2_vi,-0.0483,-2.9361,
dong_46_7,audio_data/private_test/dong_46_7.wav,nững cên trên bán tay,model1_wav2vec2_vi,-0.0549,-2.939,
dong_47_7,audio_data/private_test/dong_47_7.wav,trơi nổi giáo to,model1_wav2vec2_vi,-0.0765,-2.9486,
dong_48_7,audio_data/private_test/dong_48_7.wav,cây liễu không ngừng lắc nưa,model1_wav2vec2_vi,-0.0548,-2.9783,
dong_49_7,audio_data/private_test/dong_49_7.wav,ố thết bay  k,model1_wav2vec2_vi,-0.2342,-3.0058,
dong_4_1,audio_data/private_test/dong_4_1.wav,nhếng động dì đạ lắm,model1_wav2vec2_vi,-0.0773,-2.988,
dong_50_7,audio_data/private_test/dong_50_7.wav,nay trời lệnh quá,model1_wav2vec2_vi,-0.0574,-2.9775,
dong_51_7,audio_data/private_test/dong_51_7.wav,ngủ làm gì cú sợ lẻo,model1_wav2vec2_vi,-0.0609,-2.9894,
dong_52_7,audio_data/private_test/dong_52_7.wav,tiếp tóc cho em,model1_wav2vec2_vi,-0.0441,-2.9781,
dong_53_7,audio_data/private_test/dong_53_7.wav,phi nhanh như bày,model1_wav2vec2_vi,-0.0614,-2.98,
dong_54_7,audio_data/private_test/dong_54_7.wav,sẽ có thởng,model1_wav2vec2_vi,-0.0364,-2.9619,
dong_55_7,audio_data/private_test/dong_55_7.wav,chiếc dễ đa tròn,model1_wav2vec2_vi,-0.044,-3.0128,
dong_56_7,audio_data/private_test/dong_56_7.wav,bầu trời xanh thăm khảo,model1_wav2vec2_vi,-0.0404,-3.0365,
dong_57_7,audio_data/private_test/dong_57_7.wav,tôi đưa mạnh mảnh gấy cho người mẹ,model1_wav2vec2_vi,-0.0371,-2.9379,
dong_58_7,audio_data/private_test/dong_58_7.wav,ung xem và câu mày,model1_wav2vec2_vi,-0.0415,-2.9997,
dong_59_7,audio_data/private_test/dong_59_7.wav,nhà trứng bay lên,model1_wav2vec2_vi,-0.0701,-2.9894,
dong_5_1,audio_data/private_test/dong_5_1.wav,sâu hộ é mắt nìn,model1_wav2vec2_vi,-0.0432,-3.007,
dong_60_7,audio_data/private_test/dong_60_7.wav,để đưa mất nhìn qan,model1_wav2vec2_vi,-0.0576,-2.9959,
dong_61_8,audio_data/private_test/dong_61_8.wav,ai n,model1_wav2vec2_vi,-0.1927,-2.9075,
dong_62_8,audio_data/private_test/dong_62_8.wav,còn,model1_wav2vec2_vi,-0.0316,-2.9754,
dong_63_8,audio_data/private_test/dong_63_8.wav,cả giấp eo quê cươn mình,model1_wav2vec2_vi,-0.0664,-2.9503,
dong_64_8,audio_data/private_test/dong_64_8.wav,câu mưa giàu kéo đến,model1_wav2vec2_vi,-0.0538,-2.9867,
dong_65_8,audio_data/private_test/dong_65_8.wav,bọu trời nhày càng lạnh hơn,model1_wav2vec2_vi,-0.0535,-2.9675,
dong_66_8,audio_data/private_test/dong_66_8.wav,nây một chú,model1_wav2vec2_vi,-0.1295,-2.9619,
dong_67_8,audio_data/private_test/dong_67_8.wav,niễn con vô cùng ngạc nhiên,model1_wav2vec2_vi,-0.0489,-2.9462,
dong_68_8,audio_data/private_test/dong_68_8.wav,ạn làm pi,model1_wav2vec2_vi,-0.0934,-2.9907,
dong_69_8,audio_data/private_test/dong_69_8.wav,cố ôm tền,model1_wav2vec2_vi,-0.1043,-2.9733,
dong_6_2,audio_data/private_test/dong_6_2.wav,mẹ mấy mộ ô tô,model1_wav2vec2_vi,-0.0339,-2.9982,
dong_70_8,audio_data/private_test/dong_70_8.wav,ông chúa bai vệt tổ,model1_wav2vec2_vi,-0.0338,-2.9487,
dong_71_9,audio_data/private_test/dong_71_9.wav,đế in lệp thờng chỉ  là,model1_wav2vec2_vi,-0.1836,-2.9809,
dong_72_9,audio_data/private_test/dong_72_9.wav,thên mớt nì,model1_wav2vec2_vi,-0.1461,-2.9795,
dong_74_9,audio_data/private_test/dong_74_9.wav,à tẻ dịạ,model1_wav2vec2_vi,-0.1252,-2.9786,
dong_75_9,audio_data/private_test/dong_75_9.wav,cộp em bè tai nguyên nóa ăn cơ,model1_wav2vec2_vi,-0.1505,-2.966,
dong_77_9,audio_data/private_test/dong_77_9.wav,khi vào căn hình và,model1_wav2vec2_vi,-0.1392,-2.9513,
dong_78_9,audio_data/private_test/dong_78_9.wav,bạn nhỏ thả dợt trên cán đàu,model1_wav2vec2_vi,-0.062,-2.9944,
dong_79_9,audio_data/private_test/dong_79_9.wav,chển khan đan bây ca sau,model1_wav2vec2_vi,-0.137,-2.9725,
dong_7_2,audio_data/private_test/dong_7_2.wav,em đan anh cường,model1_wav2vec2_vi,-0.0349,-3.022,
dong_80_9,audio_data/private_test/dong_80_9.wav,anhlàm,model1_wav2vec2_vi,-0.0631,-3.0179,
dong_81_10,audio_data/private_test/dong_81_10.wav,chất cường rất đẹp,model1_wav2vec2_vi,-0.0862,-2.9731,
dong_82_10,audio_data/private_test/dong_82_10.wav,thọt con nghiềm cáo,model1_wav2vec2_vi,-0.0777,-2.9773,
dong_83_10,audio_data/private_test/dong_83_10.wav,mộn các bà  nới cơm gậy mi an kôn,model1_wav2vec2_vi,-0.2633,-2.9535,
dong_84_10,audio_data/private_test/dong_84_10.wav,tập đọc,model1_wav2vec2_vi,-0.0464,-3.0101,
dong_85_10,audio_data/private_test/dong_85_10.wav,tôi trở về quê hương,model1_wav2vec2_vi,-0.0353,-2.953,
dong_86_10,audio_data/private_test/dong_86_10.wav,đàn ngề cha lắt xa vưua,model1_wav2vec2_vi,-0.0811,-2.9939,
dong_87_10,audio_data/private_test/dong_87_10.wav,tôi ếm tăm n nai tôi,model1_wav2vec2_vi,-0.0994,-2.9751,
dong_88_10,audio_data/private_test/dong_88_10.wav,ếm nhên ngôi nhà của em,model1_wav2vec2_vi,-0.0778,-2.9601,
dong_89_10,audio_data/private_test/dong_89_10.wav,tiêu chẩn sin,model1_wav2vec2_vi,-0.1432,-2.9889,
dong_8_2,audio_data/private_test/dong_8_2.wav,kíc túp vui chậ,model1_wav2vec2_vi,-0.1588,-3.0004,
dong_90_10,audio_data/private_test/dong_90_10.wav,nge đứn rồi,model1_wav2vec2_vi,-0.0754,-2.9719,
dong_91_10,audio_data/private_test/dong_91_10.wav,tôn  có khỏe không,model1_wav2vec2_vi,-0.1072,-2.9432,
dong_92_10,audio_data/private_test/dong_92_10.wav,nững gốc đã chơi được mún á,model1_wav2vec2_vi,-0.1486,-2.9557,
dong_93_10,audio_data/private_test/dong_93_10.wav,bố mẹ gúc con chẩn bị nhé,model1_wav2vec2_vi,-0.1017,-2.987,
dong_94_10,audio_data/private_test/dong_94_10.wav,ơng trong nn tập là đẹp,model1_wav2vec2_vi,-0.1727,-2.93,
dong_95_10,audio_data/private_test/dong_95_10.wav,sâng đặ tưởng dượng kém cay rồi,model1_wav2vec2_vi,-0.1133,-2.9587,
dong_96_11,audio_data/private_test/dong_96_11.wav,sao án phư trưởng ờ lắm,model1_wav2vec2_vi,-0.1256,-2.9974,
dong_97_11,audio_data/private_test/dong_97_11.wav,ton mèo lông vàng ổng,model1_wav2vec2_vi,-0.0478,-2.9709,
dong_98_11,audio_data/private_test/dong_98_11.wav,quê tớ hời hải phòng,model1_wav2vec2_vi,-0.0615,-3.0253,
dong_99_11,audio_data/private_test/dong_99_11.wav,ừ vườn cây trong đở gọc,model1_wav2vec2_vi,-0.0412,-2.9877,
dong_9_2,audio_data/private_test/dong_9_2.wav,người êu thích thơm,model1_wav2vec2_vi,-0.1499,-3.0006,
